"V1"
38.3206522884627
31.855908154256
27.7794355859706
29.2084631220289
33.7318068266186
27.991321347807
26.9267906581592
31.9839371039514
28.0808334880185
29.7087735298513
34.1244761460061
27.8339186051073
31.4020882959068
35.9295135855873
30.6905986209003
32.3879449870505
29.5352035432593
28.4746705030668
33.9831020634417
30.1391119939984
27.9929185020453
32.7089930103925
27.6893339740255
28.4716024969488
33.9117015200685
32.8675481653798
30.1244198231228
32.5788189265565
26.8143288479832
31.2198465217952
32.5255148122049
36.1795683659674
31.964811413273
28.790892630975
33.5130698626129
28.7704031838818
30.6825278241662
34.8616002565293
30.5703583178309
29.3736576435966
33.5652264056365
27.2432526896417
32.8260655025224
36.9994053238004
31.3623489698833
27.8439642090833
33.9935535820719
30.3961439208207
32.6594543926644
29.7595186251726
30.9773202836555
29.8106300817651
27.1984640497686
35.9340723163541
32.2060347972592
30.2532107815939
33.2141912873604
28.3650452483054
29.875512573792
38.0717547819405
32.5290806239773
28.8547585513122
33.1688400702683
28.3699054826173
31.6515226394215
35.1763844668573
31.0854119734972
27.4001091334445
27.9781559071931
27.3484013816701
27.8260839871981
26.4655630047273
36.6338929233228
31.3092899371141
26.9089735164577
32.3255749392419
27.0343748680804
31.8323584565668
37.2493454069343
35.3311989315442
40.3363778238572
36.0326718965498
36.3580160707903
43.7578868294346
37.3754830754334
35.5210579706331
40.3661351104243
35.4583743712785
38.4643404255016
39.9111654354125
45.7563933180211
39.0886429453919
34.5623265808242
39.3909366778139
33.7725033747991
35.3710043157326
40.2816202212127
36.0792552362309
37.380954759994
38.6326484139642
41.4948184678547
38.2413583292898
35.6410827397957
39.1497632950574
35.1419784873283
40.1730817944371
34.3372154314415
39.7927206680071
35.3176138690652
33.6226213401166
41.4893546006387
42.4589424912737
39.2735136163048
38.1434454433046
43.0155560222834
36.1079771373775
39.9388203476286
35.7283873661849
34.9639219109691
39.4356127840865
35.8834604633166
39.1095101220143
41.8216997351213
35.9107439176013
36.7021856948356
39.2475192339478
37.0734553753472
37.0066384229601
43.2912952607901
37.4162559279859
40.0417061897456
36.5585849781024
39.5110571858762
44.0415793842898
38.3287904725248
38.1389021484818
41.6065834628738
35.7394891059009
40.1947998956662
34.6168308597255
34.7233038129447
40.5421129213603
43.7956823608779
38.1960928350978
35.4403359974391
40.9764102190076
36.6263212884112
37.0405626665814
39.5945544039563
35.8218434927111
35.2754806203361
40.0741545240381
33.5702466836775
39.2405055452358
41.9127612034847
37.3068760829074
33.9871705162209
31.3659294588966
38.3841854750179
35.558026226875
39.3696589994121
35.2939597088318
35.6946453957777
39.8042286069151
34.6140566287568
36.4671666868685
41.0944103234023
38.4894857226511
35.3664152448068
38.6961664074373
44.2009400005911
38.757854077657
35.7275709751494
40.0805207955268
38.8934255470833
39.2481382759147
38.0467131843097
33.7442380019709
39.0070371902279
34.9416454216995
34.3609800191997
38.9090078208643
39.3434877591168
32.9287806630977
39.4481575943811
44.7481842161449
38.8459056063478
39.0009318397187
34.0521616613768
35.9416960959806
41.0002254550708
34.6485640404052
36.5485205213932
34.3257314850679
38.232035658214
34.6959158465166
36.3452720358348
35.0460186994244
40.0599692879821
36.4196354733813
36.9507537484873
40.1565420184411
35.2764412558116
38.1589097462538
43.6990994012229
37.5339902051303
35.4584103992771
38.2972417396315
34.5151929241818
36.358404953825
42.0541937899573
37.3600424578551
36.0509281115132
35.1201395932534
21.8698550551119
20.6102720687179
23.9017277474104
19.2398630094607
17.7876498148406
22.8838867629753
18.8928096659512
18.6791417380893
17.1415627219179
17.3509973109419
23.0778832345406
15.9794568007158
16.256419515174
17.7725291038949
22.0409101650281
20.5937777100473
25.3450823185584
19.4002735641635
19.9542469058479
20.5761543901096
24.2778069508055
19.6914768305756
19.6702857867511
20.0604763830963
25.0023072279946
